,STATION_ID,STATION_NAME,STATION_SHORTNAME,TOOLTIP,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
167,0-76-4-42470500,PCH UNAI BAIXO MONTANTE,PCHUNAIBAIXO,PCH UNAI BAIXO MONTANTE,-16.1917,-47.1692,,,Brazil,WHOS,
168,0-76-4-64464995,UHE GOV. JAYME CANET JUNIOR TIBAGI MT,UHEGOV.JAYME,UHE GOV. JAYME CANET JUNIOR TIBAGI MT,-24.5122,-50.4111,,,Brazil,WHOS,Rio Parana
169,0-76-4-60444500,UHE CORUMBA IV FAZENDA BEIRA,UHECORUMBAIV,UHE CORUMBA IV FAZENDA BEIRA,-16.1544,-48.6664,,,Brazil,WHOS,Rio Parana
170,2115,Río Paraná en Corrientes,RíoParanáenC,Río Paraná en Corrientes,-27.4597222222222,-58.8333333333333,,,Argentina,INA,Rio Parana
171,0-76-4-74800000,PORTO LUCENA,PORTOLUCENA,PORTO LUCENA,-27.8525,-55.0256,,,Brazil,WHOS,Rio Uruguay
172,19118,RETIRO BAIXO,RETIROBAIXO,RETIRO BAIXO,-18.8944444,-44.7816667,,,Brazil,SAR - Agência Nacional de Águas (ANA),
173,0-76-0-5300108000000001,BRASILIA,BRASILIA,BRASILIA,-15.78944444,-47.92583332,,,Brazil,INMET,Rio Parana
174,0-76-4-84534000,PCH BARRA DO RIO CHAPEU BARRAMENTO,PCHBARRADORI,PCH BARRA DO RIO CHAPEU BARRAMENTO,-28.0817,-49.1481,,,Brazil,WHOS,
175,0-76-0-5001904000000492,BATAGUASSU,BATAGUASSU,BATAGUASSU,-21.75,-52.47138888,,,Brazil,INMET,Rio Parana
176,19099,LAJES,LAJES,LAJES,-22.702806,-43.881216,,,Brazil,SAR - Agência Nacional de Águas (ANA),
177,0-76-4-76310000,ROSARIO DO SUL,ROSARIODOSUL,ROSARIO DO SUL,-30.2428,-54.9169,,,Brazil,WHOS,Rio Uruguay
178,0-76-4-58551000,PCH MONTE SERRAT RIO PRETO,PCHMONTESERR,PCH MONTE SERRAT RIO PRETO,-22.0858,-43.8183,,,Brazil,WHOS,
179,0-76-4-64546900,SANTA FE,SANTAFE,SANTA FE,-23.0336,-51.7531,,,Brazil,WHOS,Rio Parana
180,0-76-0-5107800000W83364,PADRE RICARDO REMETTER,PADRERICARDO,PADRE RICARDO REMETTER,-15.7761111,-56.07194443,,,Brazil,INMET,Rio Paraguay
181,0-76-4-2954040,COXILHA DO PAU FINADO SAO GABRIEL,COXILHADOPAU,COXILHA DO PAU FINADO SAO GABRIEL,-29.9511,-54.3317,,,Brazil,WHOS,Rio Uruguay
182,0-76-4-66484500,PCH SANTA GABRIELA JUSANTE,PCHSANTAGABR,PCH SANTA GABRIELA JUSANTE,-17.5328,-54.445,,,Brazil,WHOS,Rio Paraguay
183,0-76-4-24210100,CGH DIAMANTINO JUSANTE,CGHDIAMANTIN,CGH DIAMANTINO JUSANTE,-17.3306,-52.8025,,,Brazil,WHOS,
184,0-76-4-2851080,CGH SAO DOMINGOS DO PRATA BARRAMENTO,CGHSAODOMING,CGH SAO DOMINGOS DO PRATA BARRAMENTO,-28.8092,-51.7364,,,Brazil,WHOS,
185,2175,Canal MACAPILLO 	,CanalMACAPIL,Canal MACAPILLO 	,-25.4136111111111,-63.9761111111111,,,Argentina,INA,Rio Parana
186,0-76-4-60391200,PCH MALAGONE JUSANTE 1,PCHMALAGONEJ,PCH MALAGONE JUSANTE 1,-18.6772,-48.5114,,,Brazil,WHOS,Rio Parana
187,0-76-4-44670000,COLONIA DO JAIBA,COLONIADOJAI,COLONIA DO JAIBA,-15.3431,-43.6756,,,Brazil,WHOS,
188,0-76-4-74322000,PCH FLOR DO SERTAO LINHA AZUL,PCHFLORDOSER,PCH FLOR DO SERTAO LINHA AZUL,-26.7139,-53.3175,,,Brazil,WHOS,Rio Uruguay
189,1021,Paso de los Libres,PasodelosLib,Paso de los Libres,-29.721745,-57.082856,,,Argentina,INA,Rio Uruguay
190,0-76-4-26100000,XAVANTINA,XAVANTINA,XAVANTINA,-14.6725,-52.355,,,Brazil,WHOS,
191,0-76-4-66165000,PCH CASCA II MONTANTE 1,PCHCASCAIIMO,PCH CASCA II MONTANTE 1,-15.3669,-55.4367,,,Brazil,WHOS,Rio Paraguay
192,0-76-4-60290000,UHE NOVA PONTE FAZENDA CAMBAUBA,UHENOVAPONTE,UHE NOVA PONTE FAZENDA CAMBAUBA,-19.4144,-47.0436,,,Brazil,WHOS,Rio Parana
193,0-76-4-40866000,UHE RETIRO BAIXO JUSANTE,UHERETIROBAI,UHE RETIRO BAIXO JUSANTE,-18.8717,-44.7828,,,Brazil,WHOS,
194,0-76-4-2951145,CGH SANTO ANJO JUSANTE,CGHSANTOANJO,CGH SANTO ANJO JUSANTE,-29.205,-51.09,,,Brazil,WHOS,
195,0-76-4-82549000,SCHROEDER,SCHROEDER,SCHROEDER,-26.4392,-49.0628,,,Brazil,WHOS,
196,0-76-1-4106902000W83011,BACACHERI,BACACHERI,BACACHERI,-25.4,-49.23,,,Brazil,WHOS,Rio Parana
197,2815,Río Bermejo - Aguas Blancas,RíoBermejo-A,Río Bermejo - Aguas Blancas,-22.725,-64.3647222222222,,,Argentina,INA,Rio Paraguay
198,0-76-4-66174000,UHE MANSO RIO QUILOMBO,UHEMANSORIOQ,UHE MANSO RIO QUILOMBO,-15.2136,-55.6411,,,Brazil,WHOS,Rio Paraguay
199,0-76-0-3122306000000565,DIVINOPOLIS,DIVINOPOLIS,DIVINOPOLIS,-20.17333332,-44.87499999,,,Brazil,INMET,
200,0-76-4-76560000,MANOEL VIANA,MANOELVIANA,MANOEL VIANA,-29.5958,-55.4814,,,Brazil,WHOS,Rio Uruguay
201,0-76-4-87270000,PASSO MONTENEGRO,PASSOMONTENE,PASSO MONTENEGRO,-29.7011,-51.4411,,,Brazil,WHOS,
202,0-76-4-64230300,CGH JAGUARICATU I JUSANTE,CGHJAGUARICA,CGH JAGUARICATU I JUSANTE,-24.1822,-49.4908,,,Brazil,WHOS,Rio Parana
203,0-76-4-3054030,FAZENDA SAO GABRIEL,FAZENDASAOGA,FAZENDA SAO GABRIEL,-30.4811,-54.5533,,,Brazil,WHOS,Rio Uruguay
204,0-76-4-2951142,MORRO REUTER,MORROREUTER,MORRO REUTER,-29.5289,-51.0369,,,Brazil,WHOS,
205,0-76-0-3302254000000557,ITATIAIA - AGULHAS NEGRAS,ITATIAIA-AGU,ITATIAIA - AGULHAS NEGRAS,-22.37388888,-44.70305555,,,Brazil,INMET,
206,0-76-4-24725000,PCH TAMBORIL MONTANTE 1,PCHTAMBORILM,PCH TAMBORIL MONTANTE 1,-16.6631,-51.5844,,,Brazil,WHOS,
207,0-76-0-4314902000000005,PORTO ALEGRE,PORTOALEGRE,PORTO ALEGRE,-30.05361111,-51.17472221,,,Brazil,INMET,
208,0-76-0-3519600000000267,IBITINGA,IBITINGA,IBITINGA,-21.85555555,-48.79972221,,,Brazil,INMET,Rio Parana
209,0-76-4-76070500,PCH QUEBRA DENTES JUSANTE,PCHQUEBRADEN,PCH QUEBRA DENTES JUSANTE,-29.3878,-54.0222,,,Brazil,WHOS,Rio Uruguay
210,0-76-0-4111407000000082,IVAI,IVAI,IVAI,-25.01083333,-50.85388888,,,Brazil,INMET,Rio Parana
211,0-76-4-86410050,PCH DA ILHA BALSA DO TURVO,PCHDAILHABAL,PCH DA ILHA BALSA DO TURVO,-28.8086,-51.4467,,,Brazil,WHOS,
212,0-76-4-60038000,UHE SERRA DO FACAO BARRAMENTO,UHESERRADOFA,UHE SERRA DO FACAO BARRAMENTO,-18.0453,-47.6753,,,Brazil,WHOS,Rio Parana
213,0-76-4-60020500,UHE SERRA DO FACAO MONTANTE,UHESERRADOFA,UHE SERRA DO FACAO MONTANTE,-17.3422,-47.4956,,,Brazil,WHOS,Rio Parana
214,0-76-4-76069450,PCH QUEBRA DENTES MONTANTE 2,PCHQUEBRADEN,PCH QUEBRA DENTES MONTANTE 2,-29.2586,-53.9442,,,Brazil,WHOS,Rio Uruguay
215,0-76-4-83105000,SALTINHO,SALTINHO,SALTINHO,-27.6839,-49.3631,,,Brazil,WHOS,
216,0-76-4-71700000,UHE GARIBALDI BARRAMENTO,UHEGARIBALDI,UHE GARIBALDI BARRAMENTO,-27.6264,-50.9858,,,Brazil,WHOS,Rio Uruguay
217,1020,Paso de la Cruz,PasodelaCruz,Paso de la Cruz,-30.289,-57.291694,,,Uruguay,INA,Rio Uruguay
218,0-76-4-81495200,UHE FUMACA JUSANTE,UHEFUMACAJUS,UHE FUMACA JUSANTE,-24.0103,-47.2936,,,Brazil,WHOS,
219,0-76-4-25090000,FAZENDA PACIENCIA,FAZENDAPACIE,FAZENDA PACIENCIA,-15.9147,-50.1278,,,Brazil,WHOS,
220,0-76-4-64080000,UHE JURUMIRIM CAMPINA DO MONTE ALEGRE,UHEJURUMIRIM,UHE JURUMIRIM CAMPINA DO MONTE ALEGRE,-23.5928,-48.4914,,,Brazil,WHOS,Rio Parana
221,0-76-1-5006606000W83703,PONTA PORA,PONTAPORA,PONTA PORA,-22.55,-55.7,,,Brazil,WHOS,Rio Parana
222,0-76-4-63001605,PCH INDAIAZINHO MONTANTE 2,PCHINDAIAZIN,PCH INDAIAZINHO MONTANTE 2,-19.0656,-52.5017,,,Brazil,WHOS,Rio Parana
223,0-76-4-41711000,CGH PACIFICO MASCARENHAS BARRAMENTO,CGHPACIFICOM,CGH PACIFICO MASCARENHAS BARRAMENTO,-19.2642,-43.6058,,,Brazil,WHOS,
224,0-76-4-59380000,PARATI,PARATI,PARATI,-23.2247,-44.7614,,,Brazil,WHOS,
225,0-76-4-24180050,PCH SAO DOMINGOS MONTANTE 1,PCHSAODOMING,PCH SAO DOMINGOS MONTANTE 1,-16.3056,-52.7097,,,Brazil,WHOS,
226,0-76-4-82188000,CGH MARUMBI BARRAMENTO,CGHMARUMBIBA,CGH MARUMBI BARRAMENTO,-25.4294,-48.9472,,,Brazil,WHOS,
227,19147,GARIBALDI,GARIBALDI,GARIBALDI,-27.6247222222222,-50.9838888888889,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Uruguay
228,0-76-4-26034600,FAZENDA SUSPIRO III,FAZENDASUSPI,FAZENDA SUSPIRO III,-15.2225,-53.9661,,,Brazil,WHOS,
229,0-76-4-44630500,BARRA DO RIO VERDE,BARRADORIOVE,BARRA DO RIO VERDE,-16.1758,-43.7711,,,Brazil,WHOS,
230,0-76-4-61135000,IBITURUNA,IBITURUNA,IBITURUNA,-21.1425,-44.7397,,,Brazil,WHOS,Rio Parana
231,0-76-4-81167000,PCH CATAS ALTAS I MONTANTE 2,PCHCATASALTA,PCH CATAS ALTAS I MONTANTE 2,-24.4822,-49.0664,,,Brazil,WHOS,
232,0-76-4-58338500,UHE NILO PECANHA RIO DO BRACO,UHENILOPECAN,UHE NILO PECANHA RIO DO BRACO,-22.7847,-44.1878,,,Brazil,WHOS,
233,0-76-0-5220405000000084,SAO SIMAO,SAOSIMAO,SAO SIMAO,-18.969142,-50.633449,,,Brazil,INMET,Rio Parana
234,66,Puerto Concepción,PuertoConcep,Puerto Concepción,-28.119193,-55.581369,,,Argentina,INA,Rio Uruguay
235,0-76-4-60898000,PCH IRARA JUSANTE,PCHIRARAJUSA,PCH IRARA JUSANTE,-18.0725,-51.1711,,,Brazil,WHOS,Rio Parana
236,0-76-4-61114500,PCH CARANDAI JUSANTE 1,PCHCARANDAIJ,PCH CARANDAI JUSANTE 1,-21.055,-44.21,,,Brazil,WHOS,Rio Parana
237,0-76-4-60850000,FAZENDA BURITI DO PRATA,FAZENDABURIT,FAZENDA BURITI DO PRATA,-19.3597,-49.1803,,,Brazil,WHOS,Rio Parana
238,0-76-4-66260110,PCH SAO TADEU I JUSANTE,PCHSAOTADEUI,PCH SAO TADEU I JUSANTE,-15.7536,-55.5483,,,Brazil,WHOS,Rio Paraguay
239,0-76-4-60435500,DESCOBERTO - BARRAGEM,DESCOBERTO-B,DESCOBERTO - BARRAGEM,-15.7778,-48.2314,,,Brazil,WHOS,Rio Parana
240,0-76-4-86160000,PASSO TAINHAS,PASSOTAINHAS,PASSO TAINHAS,-28.8681,-50.4561,,,Brazil,WHOS,
241,0-76-4-65809000,ETA - GUARAPUAVA,ETA-GUARAPUA,ETA - GUARAPUAVA,-25.3978,-51.4358,,,Brazil,WHOS,Rio Parana
242,0-76-4-73620000,PCH SALTO SANTO ANTONIO BARRAMENTO,PCHSALTOSANT,PCH SALTO SANTO ANTONIO BARRAMENTO,-26.6992,-51.8247,,,Brazil,WHOS,Rio Uruguay
243,0-76-4-81019000,CGH PAINA II JUSANTE,CGHPAINAIIJU,CGH PAINA II JUSANTE,-24.8939,-49.5858,,,Brazil,WHOS,
244,2150,Miriñay - PASO LEDESMA,Miriñay-PASO,Miriñay - PASO LEDESMA,-29.8458333333333,-57.675,,,Argentina,INA,Rio Uruguay
245,0-76-0-4110201000000117,INACIO MARTINS,INACIOMARTIN,INACIO MARTINS,-25.567879,-51.077946,,,Brazil,INMET,Rio Parana
246,0-76-0-3541406000000050,PRESIDENTE PRUDENTE,PRESIDENTEPR,PRESIDENTE PRUDENTE,-22.11999999,-51.40861111,,,Brazil,INMET,Rio Parana
247,0-76-4-63001223,PCH ALTO SUCURIU MONTANTE,PCHALTOSUCUR,PCH ALTO SUCURIU MONTANTE,-19.0614,-52.9947,,,Brazil,WHOS,Rio Parana
248,0-76-4-41020002,UHE TRES MARIAS JUSANTE,UHETRESMARIA,UHE TRES MARIAS JUSANTE,-18.1869,-45.2528,,,Brazil,WHOS,
249,0-76-4-81679000,JUQUIA,JUQUIA,JUQUIA,-24.3206,-47.625,,,Brazil,WHOS,
250,873,Morón,Morón,Morón,-34.6608222222222,-58.6277055555556,,,Argentina,INA,Rio Parana
251,0-76-0-3135209000W83386,JANUARIA,JANUARIA,JANUARIA,-15.448054,-44.366321,,,Brazil,INMET,
252,0-76-0-4304507000000171,CANGUCU,CANGUCU,CANGUCU,-31.40333333,-52.70083333,,,Brazil,INMET,
253,0-76-0-3163706000W83736,SAO LOURENCO,SAOLOURENCO,SAO LOURENCO,-22.12638888,-45.04333333,,,Brazil,INMET,Rio Parana
254,0-76-0-5220603000000469,SILVANIA,SILVANIA,SILVANIA,-16.67972221,-48.61805554,,,Brazil,INMET,Rio Parana
255,33,San Lorenzo (San Martín),SanLorenzo(S,San Lorenzo (San Martín),-32.7336256031375,-60.7256705696322,,,Argentina,INA,Rio Parana
256,0-76-0-5216403000000324,PARAUNA,PARAUNA,PARAUNA,-16.9625,-50.42555554,,,Brazil,INMET,Rio Parana
257,1017,Yapeyú,Yapeyú,Yapeyú,-29.470444,-56.81167,,,Argentina,INA,Rio Uruguay
258,0-76-4-61787000,UHE PORTO COLOMBIA RIO SAPUCAI PAULISTA,UHEPORTOCOLO,UHE PORTO COLOMBIA RIO SAPUCAI PAULISTA,-20.2497,-48.1561,,,Brazil,WHOS,Rio Parana
259,0-76-4-74351000,PCH FERRADURA JUSANTE,PCHFERRADURA,PCH FERRADURA JUSANTE,-27.5589,-53.5764,,,Brazil,WHOS,Rio Uruguay
260,0-76-4-3054031,TIARAJU SAO GABRIEL,TIARAJUSAOGA,TIARAJU SAO GABRIEL,-30.2447,-54.3697,,,Brazil,WHOS,Rio Uruguay
261,0-76-4-61811080,UHE CACONDE BARRAMENTO,UHECACONDEBA,UHE CACONDE BARRAMENTO,-21.575,-46.6236,,,Brazil,WHOS,Rio Parana
262,0-76-4-41955000,LASSANCE,LASSANCE,LASSANCE,-17.9136,-44.5694,,,Brazil,WHOS,
263,19007,JAGUARA,JAGUARA,JAGUARA,-20.0166667,-47.4333333,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
264,0-76-4-83610500,PCH ALTO BENEDITO II JUSANTE,PCHALTOBENED,PCH ALTO BENEDITO II JUSANTE,-26.7758,-49.3719,,,Brazil,WHOS,
265,95,Caxias,Caxias,Caxias,-25.54282,-53.490223,,,BRASIL,INA,Rio Parana
266,0-76-4-60478185,RIACHO FUNDO VILA CAUHY,RIACHOFUNDOV,RIACHO FUNDO VILA CAUHY,-15.8753,-47.9661,,,Brazil,WHOS,Rio Parana
267,0-76-1-4106902000W83840,CURITIBA - AEROPORTO,CURITIBA-AER,CURITIBA - AEROPORTO,-25.52,-49.17,,,Brazil,WHOS,Rio Parana
268,0-76-4-87382000,SAO LEOPOLDO,SAOLEOPOLDO,SAO LEOPOLDO,-29.7589,-51.1483,,,Brazil,WHOS,
269,0-76-4-65310001,UHE GOV. BENTO MUNHOZ UNIAO DA VITORIA,UHEGOV.BENTO,UHE GOV. BENTO MUNHOZ UNIAO DA VITORIA,-26.2281,-51.0803,,,Brazil,WHOS,Rio Parana
270,0-76-4-2950045,CAPAO DOS COXOS,CAPAODOSCOXO,CAPAO DOS COXOS,-29.4083,-50.5842,,,Brazil,WHOS,
271,0-76-4-87510040,PORTO BARQUINHO,PORTOBARQUIN,PORTO BARQUINHO,-31.0542,-50.9942,,,Brazil,WHOS,
272,14,Posadas,Posadas,Posadas,-27.3666666666667,-55.8833333333333,,,Argentina,INA,Rio Parana
273,0-76-0-3548906000000104,SAO CARLOS,SAOCARLOS,SAO CARLOS,-21.980353,-47.883927,,,Brazil,INMET,Rio Parana
274,0-76-4-40151080,UHE CAJURU BARRAMENTO,UHECAJURUBAR,UHE CAJURU BARRAMENTO,-20.2394,-44.7539,,,Brazil,WHOS,
275,5912,Paraná - Timbúes,Paraná-Timbú,Paraná - Timbúes,-32.7197222222222,-60.7261111111111,,,,INA,Rio Parana
276,0-76-0-3136702000000196,JUIZ DE FORA,JUIZDEFORA,JUIZ DE FORA,-21.769965,-43.364329,,,Brazil,INMET,
277,0-76-4-60180070,CGH PISSARRAO BARRAMENTO,CGHPISSARRAO,CGH PISSARRAO BARRAMENTO,-18.6875,-48.0969,,,Brazil,WHOS,Rio Parana
278,0-76-4-65954150,PCH BEDIM MONTANTE,PCHBEDIMMONT,PCH BEDIM MONTANTE,-26.0864,-52.9394,,,Brazil,WHOS,Rio Parana
279,0-76-4-83461000,UHE SALTO PILAO JUSANTE,UHESALTOPILA,UHE SALTO PILAO JUSANTE,-27.0969,-49.4658,,,Brazil,WHOS,
280,0-76-4-65175001,PCH DERIVACAO DO RIO JORDAO DIVISA,PCHDERIVACAO,PCH DERIVACAO DO RIO JORDAO DIVISA,-26.0914,-50.3339,,,Brazil,WHOS,Rio Parana
281,0-76-4-85395100,UHE DONA FRANCISCA BARRAMENTO,UHEDONAFRANC,UHE DONA FRANCISCA BARRAMENTO,-29.4475,-53.2844,,,Brazil,WHOS,
282,0-76-4-56093000,PCH BRECHA MONTANTE 2,PCHBRECHAMON,PCH BRECHA MONTANTE 2,-20.6694,-43.0875,,,Brazil,WHOS,
283,0-76-4-65957000,PCH BELA VISTA RESERVATORIO,PCHBELAVISTA,PCH BELA VISTA RESERVATORIO,-25.8181,-52.9014,,,Brazil,WHOS,Rio Parana
284,0-76-4-60495100,PCH GAMELEIRA RIO PAMPLONA,PCHGAMELEIRA,PCH GAMELEIRA RIO PAMPLONA,-16.5358,-47.7792,,,Brazil,WHOS,Rio Parana
285,0-76-4-63000050,PCH COSTA RICA MONTANTE 2,PCHCOSTARICA,PCH COSTA RICA MONTANTE 2,-18.4389,-53.0508,,,Brazil,WHOS,Rio Parana
286,0-76-4-65803001,UHE GOV. NEY AMINTHAS BARRAMENTO,UHEGOV.NEYAM,UHE GOV. NEY AMINTHAS BARRAMENTO,-25.7883,-52.1147,,,Brazil,WHOS,Rio Parana
287,0-76-4-66521000,UHE ITIQUIRA RIO CACHOEIRA,UHEITIQUIRAR,UHE ITIQUIRA RIO CACHOEIRA,-17.1244,-54.7239,,,Brazil,WHOS,Rio Paraguay
288,0-76-4-3151074,CTG ESTANCIA REAL DE BOJURU,CTGESTANCIAR,CTG ESTANCIA REAL DE BOJURU,-31.655,-51.4375,,,Brazil,WHOS,
289,0-76-4-42480500,UHE QUEIMADO JUSANTE,UHEQUEIMADOJ,UHE QUEIMADO JUSANTE,-16.3231,-46.9144,,,Brazil,WHOS,
290,0-76-4-86101000,PCH PASSO DO MEIO MONTANTE,PCHPASSODOME,PCH PASSO DO MEIO MONTANTE,-28.7883,-50.5611,,,Brazil,WHOS,
291,19149,PASSO SAO JOAO,PASSOSAOJOAO,PASSO SAO JOAO,-28.141715,-55.052446,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Uruguay
292,0-76-0-4307005000000146,ERECHIM,ERECHIM,ERECHIM,-27.65771,-52.305805,,,Brazil,INMET,Rio Uruguay
293,0-76-4-87510049,CGH MORRINHOS JUSANTE,CGHMORRINHOS,CGH MORRINHOS JUSANTE,-30.3106,-51.8475,,,Brazil,WHOS,
294,2193,Rio Bermejo-Puerto Lavalle,RioBermejo-P,Rio Bermejo-Puerto Lavalle,-25.6511111111111,-60.1280555555556,,,Argentina,INA,Rio Paraguay
295,19055,CAPIVARA,CAPIVARA,CAPIVARA,-22.65,-51.3333333,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
296,0-76-1-5201108000W83419,ANAPOLIS - AEROPORTO,ANAPOLIS-AER,ANAPOLIS - AEROPORTO,-16.24,-48.97,,,Brazil,WHOS,Rio Parana
297,0-76-4-24055000,PCH ALTO ARAGUAIA JUSANTE,PCHALTOARAGU,PCH ALTO ARAGUAIA JUSANTE,-17.2967,-53.2172,,,Brazil,WHOS,
298,0-76-4-85309000,PCH ERNESTO JORGE DREHER P. RINCAO DO IVAI,PCHERNESTOJO,PCH ERNESTO JORGE DREHER P. RINCAO DO IVAI,-29.0333,-53.5094,,,Brazil,WHOS,
299,0-76-4-64247000,UHE CHAVANTES OLARIA DOS PADRES,UHECHAVANTES,UHE CHAVANTES OLARIA DOS PADRES,-23.7233,-49.5558,,,Brazil,WHOS,Rio Parana
300,0-76-0-5211909000W83464,JATAI,JATAI,JATAI,-17.9236111,-51.71749999,,,Brazil,INMET,Rio Parana
301,876,Lanús,Lanús,Lanús,-34.69955,-58.3929555555556,,,Argentina,INA,Rio de la Plata
302,0-76-4-60790001,UHE SAO SIMAO RIO VERDAO,UHESAOSIMAOR,UHE SAO SIMAO RIO VERDAO,-17.5408,-50.5556,,,Brazil,WHOS,Rio Parana
303,0-76-4-84536000,PCH RIO FORTUNA JUSANTE,PCHRIOFORTUN,PCH RIO FORTUNA JUSANTE,-28.1278,-49.1203,,,Brazil,WHOS,
304,0-76-4-58487000,PCH MARMELOS BARRAMENTO,PCHMARMELOSB,PCH MARMELOS BARRAMENTO,-21.7869,-43.3103,,,Brazil,WHOS,
305,0-76-4-86470800,UHE 14 DE JULHO BARRAMENTO,UHE14DEJULHO,UHE 14 DE JULHO BARRAMENTO,-29.0658,-51.6744,,,Brazil,WHOS,
306,0-76-4-70720000,UHE BARRA GRANDE SOCORRO,UHEBARRAGRAN,UHE BARRA GRANDE SOCORRO,-28.2869,-50.8333,,,Brazil,WHOS,Rio Uruguay
307,0-76-4-63920080,UHE ASSIS CHATEAUBRIAND BARRAMENTO,UHEASSISCHAT,UHE ASSIS CHATEAUBRIAND BARRAMENTO,-20.6744,-53.5667,,,Brazil,WHOS,Rio Parana
308,0-76-4-75326000,UHE SAO JOSE JUSANTE,UHESAOJOSEJU,UHE SAO JOSE JUSANTE,-28.1744,-54.8192,,,Brazil,WHOS,Rio Uruguay
309,0-76-4-73340000,PCH RODEIO BONITO JUSANTE,PCHRODEIOBON,PCH RODEIO BONITO JUSANTE,-27.1133,-52.4875,,,Brazil,WHOS,Rio Uruguay
310,0-76-4-62019700,UHE ILHA SOLTEIRA FAZENDA PALMEIRINHA,UHEILHASOLTE,UHE ILHA SOLTEIRA FAZENDA PALMEIRINHA,-20.5233,-50.5922,,,Brazil,WHOS,Rio Parana
311,0-76-4-40990080,UHE TRES MARIAS BARRAMENTO,UHETRESMARIA,UHE TRES MARIAS BARRAMENTO,-18.215,-45.2592,,,Brazil,WHOS,
312,0-76-4-87380000,CAMPO BOM,CAMPOBOM,CAMPO BOM,-29.6917,-51.0461,,,Brazil,WHOS,
313,883,La Matanza,LaMatanza,La Matanza,-34.7930194444444,-58.6322416666667,,,Argentina,INA,Rio de la Plata
314,0-76-4-73892000,PCH BARRA ESCONDIDA JUSANTE,PCHBARRAESCO,PCH BARRA ESCONDIDA JUSANTE,-26.9044,-53.0303,,,Brazil,WHOS,Rio Uruguay
315,0-76-4-60478251,ESTACAO TESTE 1,ESTACAOTESTE,ESTACAO TESTE 1,-15.8194,-47.9556,,,Brazil,WHOS,Rio Parana
316,0-76-4-62871000,UHE TRES IRMAOS RIBEIRAO MATO GROSSO,UHETRESIRMAO,UHE TRES IRMAOS RIBEIRAO MATO GROSSO,-20.9033,-50.2569,,,Brazil,WHOS,Rio Parana
317,0-76-4-58235100,QUELUZ,QUELUZ,QUELUZ,-22.54,-44.7725,,,Brazil,WHOS,
318,0-76-4-60564000,UHE CORUMBA I RIO DO PEIXE,UHECORUMBAIR,UHE CORUMBA I RIO DO PEIXE,-17.5331,-48.5069,,,Brazil,WHOS,Rio Parana
319,19014,MARIMBONDO,MARIMBONDO,MARIMBONDO,-20.3011111,-49.1966667,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
320,0-76-4-74549990,CGH BURICA BARRAMENTO,CGHBURICABAR,CGH BURICA BARRAMENTO,-27.8969,-54.1072,,,Brazil,WHOS,Rio Uruguay
321,19010,P. COLOMBIA,P.COLOMBIA,P. COLOMBIA,-20.1244444,-48.5719444,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
322,0-76-4-64494000,PCH APUCARANINHA MONTANTE 1,PCHAPUCARANI,PCH APUCARANINHA MONTANTE 1,-23.7306,-51.0378,,,Brazil,WHOS,Rio Parana
323,0-76-1-3170107000W83576,UBERABA - AEROPORTO,UBERABA-AERO,UBERABA - AEROPORTO,-19.75,-47.97,,,Brazil,WHOS,Rio Parana
324,0-76-4-66523000,UHE ITIQUIRA BARRAMENTO,UHEITIQUIRAB,UHE ITIQUIRA BARRAMENTO,-17.0908,-54.8311,,,Brazil,WHOS,Rio Paraguay
325,0-76-0-5002704000000013,CAMPO GRANDE,CAMPOGRANDE,CAMPO GRANDE,-20.447195,-54.722615,,,Brazil,INMET,Rio Paraguay
326,0-76-0-4304663000000595,CAPAO DO LEAO (PELOTAS),CAPAODOLEAO(,CAPAO DO LEAO (PELOTAS),-31.8025,-52.40722222,,,Brazil,INMET,
327,19028,CACU,CACU,CACU,-18.5294444,-51.15,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
328,0-76-0-4209003000000254,JOACABA,JOACABA,JOACABA,-27.16916666,-51.55888888,,,Brazil,INMET,Rio Uruguay
329,1680,Cululú - RP50-s,Cululú-RP50-,Cululú - RP50-s,-31.254531,-60.887765,,,Argentina,INA,Rio Parana
330,0-76-4-2954045,"AGRP, SANTO ANTONIO JARI","AGRP,SANTOAN","AGRP, SANTO ANTONIO JARI",-29.2258,-54.1925,,,Brazil,WHOS,Rio Uruguay
331,1073,Mocoretá Lago,MocoretáLago,Mocoretá Lago,-30.690307,-57.820722,,,Argentina,INA,Rio Uruguay
332,0-76-4-58512080,UHE PICADA JUSANTE,UHEPICADAJUS,UHE PICADA JUSANTE,-21.9106,-43.5361,,,Brazil,WHOS,
333,0-76-0-5208905000000232,GOIAS,GOIAS,GOIAS,-15.93972221,-50.14138888,,,Brazil,INMET,
334,0-76-4-2348092,UHE CANOAS II FAZENDA TRES LAGOAS,UHECANOASIIF,UHE CANOAS II FAZENDA TRES LAGOAS,-23.4283,-48.44,,,Brazil,WHOS,Rio Parana
